"artistName","album","trackName","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","genres"
"DarrenStyles","Stay Young","Stay Young - Original Mix","3RoowT8t51GJFWWMjY3Sbn",0.558,0.956,5,-2.619,0,0.0837,0.000445,0.417,0.0992,0.294,170.003,276706,4,"hardcore techno"
"DarrenStyles","Switch","Switch","29ZZAShKhwRUuKULSNtxX6",0.66,0.658,7,-6.127,1,0.0387,0.0409,0.00595,0.102,0.153,176.701,207071,4,"bouncy house"
"DarrenStyles","Switch","Switch","29ZZAShKhwRUuKULSNtxX6",0.66,0.658,7,-6.127,1,0.0387,0.0409,0.00595,0.102,0.153,176.701,207071,4,"happy hardcore"
"DarrenStyles","Switch","Switch","29ZZAShKhwRUuKULSNtxX6",0.66,0.658,7,-6.127,1,0.0387,0.0409,0.00595,0.102,0.153,176.701,207071,4,"hardcore techno"
"DaTweekaz","10 Years Da Tweekaz - The Definitive Collection","Back And Forth","1K7w2z9aHDzqHGZvzM2O0G",0.583,0.697,3,-7.035,1,0.0807,0.157,2e-06,0.147,0.553,153.95,180000,4,"classic hardstyle"
"DaTweekaz","10 Years Da Tweekaz - The Definitive Collection","Back And Forth","1K7w2z9aHDzqHGZvzM2O0G",0.583,0.697,3,-7.035,1,0.0807,0.157,2e-06,0.147,0.553,153.95,180000,4,"euphoric hardstyle"
"DaTweekaz","10 Years Da Tweekaz - The Definitive Collection","Back And Forth","1K7w2z9aHDzqHGZvzM2O0G",0.583,0.697,3,-7.035,1,0.0807,0.157,2e-06,0.147,0.553,153.95,180000,4,"rawstyle"
"DaTweekaz","10 Years Da Tweekaz - The Definitive Collection","Jägermeister","0K8QNA6H00dza8wW8c1zEh",0.494,0.498,7,-5.217,1,0.0396,0.0747,0,0.372,0.657,98.96,242987,4,"classic hardstyle"
"DaTweekaz","10 Years Da Tweekaz - The Definitive Collection","Jägermeister","0K8QNA6H00dza8wW8c1zEh",0.494,0.498,7,-5.217,1,0.0396,0.0747,0,0.372,0.657,98.96,242987,4,"euphoric hardstyle"
"DaTweekaz","10 Years Da Tweekaz - The Definitive Collection","Jägermeister","0K8QNA6H00dza8wW8c1zEh",0.494,0.498,7,-5.217,1,0.0396,0.0747,0,0.372,0.657,98.96,242987,4,"rawstyle"
"DaTweekaz","Keep On Rockin'","Keep On Rockin'","6FLSfdf8FFd3zw5PJw9N9x",0.687,0.829,4,-7.643,1,0.0327,0.0134,1.13e-06,0.168,0.889,125.965,241027,4,"classic hardstyle"
"DaTweekaz","Keep On Rockin'","Keep On Rockin'","6FLSfdf8FFd3zw5PJw9N9x",0.687,0.829,4,-7.643,1,0.0327,0.0134,1.13e-06,0.168,0.889,125.965,241027,4,"euphoric hardstyle"
"DaTweekaz","Keep On Rockin'","Keep On Rockin'","6FLSfdf8FFd3zw5PJw9N9x",0.687,0.829,4,-7.643,1,0.0327,0.0134,1.13e-06,0.168,0.889,125.965,241027,4,"rawstyle"
"DaTweekaz","Komon","Komon","7itqliMZptunXCWBruDmi5",0.371,0.927,5,-3.438,0,0.105,0.0554,3.27e-06,0.303,0.408,147.633,214038,4,"classic hardstyle"
"DaTweekaz","Komon","Komon","7itqliMZptunXCWBruDmi5",0.371,0.927,5,-3.438,0,0.105,0.0554,3.27e-06,0.303,0.408,147.633,214038,4,"euphoric hardstyle"
"DaTweekaz","Komon","Komon","7itqliMZptunXCWBruDmi5",0.371,0.927,5,-3.438,0,0.105,0.0554,3.27e-06,0.303,0.408,147.633,214038,4,"rawstyle"
"DaTweekaz","Moskau","Moskau","4m7p2dejJrMiiA1vg8LDPK",0.783,0.782,5,-7.23,0,0.0348,0.0852,2.86e-05,0.103,0.888,131.285,271960,4,"classic hardstyle"
"DaTweekaz","Moskau","Moskau","4m7p2dejJrMiiA1vg8LDPK",0.783,0.782,5,-7.23,0,0.0348,0.0852,2.86e-05,0.103,0.888,131.285,271960,4,"euphoric hardstyle"
"DaTweekaz","Moskau","Moskau","4m7p2dejJrMiiA1vg8LDPK",0.783,0.782,5,-7.23,0,0.0348,0.0852,2.86e-05,0.103,0.888,131.285,271960,4,"rawstyle"
"DaTweekaz","Wodka","Wodka - Radio Edit","1SJlU4KP6acjvllE0SxR61",0.62,0.979,11,-3.937,1,0.0892,0.00931,0.0174,0.829,0.574,149.985,228800,4,"classic hardstyle"
"DaTweekaz","Wodka","Wodka - Radio Edit","1SJlU4KP6acjvllE0SxR61",0.62,0.979,11,-3.937,1,0.0892,0.00931,0.0174,0.829,0.574,149.985,228800,4,"euphoric hardstyle"
"DaTweekaz","Wodka","Wodka - Radio Edit","1SJlU4KP6acjvllE0SxR61",0.62,0.979,11,-3.937,1,0.0892,0.00931,0.0174,0.829,0.574,149.985,228800,4,"rawstyle"
"Davay","Tri Poloski","Tri Poloski","1mNSomylino1Hoaw3MzCC8",0.711,0.967,1,-8.206,1,0.0943,0.0254,3.65e-05,0.0676,0.966,164.994,125125,4,"hard bass"
"DAVIDAUGUST","D'ANGELO","ELYSIAN FIELDS","4Ms7qbUrVk970wEaAOS9z1",0.912,0.717,8,-6.802,1,0.187,0.0257,0,0.61,0.509,99.943,153652,4,"deep euro house"
"DAVIDAUGUST","D'ANGELO","ELYSIAN FIELDS","4Ms7qbUrVk970wEaAOS9z1",0.912,0.717,8,-6.802,1,0.187,0.0257,0,0.61,0.509,99.943,153652,4,"electronica"
"DAVIDAUGUST","D'ANGELO","ELYSIAN FIELDS","4Ms7qbUrVk970wEaAOS9z1",0.912,0.717,8,-6.802,1,0.187,0.0257,0,0.61,0.509,99.943,153652,4,"hamburg electronic"
"DAVIDAUGUST","D'ANGELO","ELYSIAN FIELDS","4Ms7qbUrVk970wEaAOS9z1",0.912,0.717,8,-6.802,1,0.187,0.0257,0,0.61,0.509,99.943,153652,4,"microhouse"
"DAVIDAUGUST","D'ANGELO","ELYSIAN FIELDS","4Ms7qbUrVk970wEaAOS9z1",0.912,0.717,8,-6.802,1,0.187,0.0257,0,0.61,0.509,99.943,153652,4,"minimal techno"
"DAVIDAUGUST","D'ANGELO","ELYSIAN FIELDS","4Ms7qbUrVk970wEaAOS9z1",0.912,0.717,8,-6.802,1,0.187,0.0257,0,0.61,0.509,99.943,153652,4,"organic electronic"
"DAVIDAUGUST","D'ANGELO","ELYSIAN FIELDS","4Ms7qbUrVk970wEaAOS9z1",0.912,0.717,8,-6.802,1,0.187,0.0257,0,0.61,0.509,99.943,153652,4,"organic house"
"DAVIDAUGUST","D'ANGELO","ELYSIAN FIELDS","4Ms7qbUrVk970wEaAOS9z1",0.912,0.717,8,-6.802,1,0.187,0.0257,0,0.61,0.509,99.943,153652,4,"tech house"
"DeadlyGuns","The Chosen Ones","Invincible","792HwhrdO3ErRKL5yRe4Ge",0.548,0.732,11,-5.652,0,0.336,0.125,0,0.269,0.612,142.791,127547,4,"frenchcore"
"DeadlyGuns","The Chosen Ones","Invincible","792HwhrdO3ErRKL5yRe4Ge",0.548,0.732,11,-5.652,0,0.336,0.125,0,0.269,0.612,142.791,127547,4,"rawstyle"
"DeadlyGuns","The Chosen Ones","Invincible","792HwhrdO3ErRKL5yRe4Ge",0.548,0.732,11,-5.652,0,0.336,0.125,0,0.269,0.612,142.791,127547,4,"uptempo hardcore"
"deadmau5","Legendary","Legendary","2pYaGdqXBrl8MdvuwgtBb7",0.548,0.924,11,-4.48,0,0.0689,0.00033,1.42e-05,0.162,0.242,124.031,244538,4,"canadian electronic"
"deadmau5","Legendary","Legendary","2pYaGdqXBrl8MdvuwgtBb7",0.548,0.924,11,-4.48,0,0.0689,0.00033,1.42e-05,0.162,0.242,124.031,244538,4,"edm"
"deadmau5","Legendary","Legendary","2pYaGdqXBrl8MdvuwgtBb7",0.548,0.924,11,-4.48,0,0.0689,0.00033,1.42e-05,0.162,0.242,124.031,244538,4,"electro house"
"deadmau5","Legendary","Legendary","2pYaGdqXBrl8MdvuwgtBb7",0.548,0.924,11,-4.48,0,0.0689,0.00033,1.42e-05,0.162,0.242,124.031,244538,4,"pop dance"
"deadmau5","Legendary","Legendary","2pYaGdqXBrl8MdvuwgtBb7",0.548,0.924,11,-4.48,0,0.0689,0.00033,1.42e-05,0.162,0.242,124.031,244538,4,"progressive house"
"deadmau5","mau5ville: Level 2","GG","2DWdaFZYQyFFl4bFXC5DQi",0.832,0.758,2,-5.2,1,0.246,0.0524,0,0.251,0.667,154.027,124564,4,"canadian electronic"
"deadmau5","mau5ville: Level 2","GG","2DWdaFZYQyFFl4bFXC5DQi",0.832,0.758,2,-5.2,1,0.246,0.0524,0,0.251,0.667,154.027,124564,4,"edm"
"deadmau5","mau5ville: Level 2","GG","2DWdaFZYQyFFl4bFXC5DQi",0.832,0.758,2,-5.2,1,0.246,0.0524,0,0.251,0.667,154.027,124564,4,"electro house"
"deadmau5","mau5ville: Level 2","GG","2DWdaFZYQyFFl4bFXC5DQi",0.832,0.758,2,-5.2,1,0.246,0.0524,0,0.251,0.667,154.027,124564,4,"pop dance"
"deadmau5","mau5ville: Level 2","GG","2DWdaFZYQyFFl4bFXC5DQi",0.832,0.758,2,-5.2,1,0.246,0.0524,0,0.251,0.667,154.027,124564,4,"progressive house"
"deadmau5","Pomegranate","Pomegranate - Jay Robinson Remix","7v94HEWxH9qdM5eAXcY2lR",0.808,0.946,7,-4.552,1,0.106,0.00438,0.669,0.0666,0.501,121.995,332692,4,"canadian electronic"
"deadmau5","Pomegranate","Pomegranate - Jay Robinson Remix","7v94HEWxH9qdM5eAXcY2lR",0.808,0.946,7,-4.552,1,0.106,0.00438,0.669,0.0666,0.501,121.995,332692,4,"edm"
"deadmau5","Pomegranate","Pomegranate - Jay Robinson Remix","7v94HEWxH9qdM5eAXcY2lR",0.808,0.946,7,-4.552,1,0.106,0.00438,0.669,0.0666,0.501,121.995,332692,4,"electro house"
"deadmau5","Pomegranate","Pomegranate - Jay Robinson Remix","7v94HEWxH9qdM5eAXcY2lR",0.808,0.946,7,-4.552,1,0.106,0.00438,0.669,0.0666,0.501,121.995,332692,4,"pop dance"
"deadmau5","Pomegranate","Pomegranate - Jay Robinson Remix","7v94HEWxH9qdM5eAXcY2lR",0.808,0.946,7,-4.552,1,0.106,0.00438,0.669,0.0666,0.501,121.995,332692,4,"progressive house"
"deadmau5","Random Album Title","I Remember - Vocal Mix","24oJ33zUPIfFXVfc39g7E6",0.851,0.495,11,-7.125,0,0.0536,0.0207,0.269,0.21,0.618,127.99,593605,4,"canadian electronic"
"deadmau5","Random Album Title","I Remember - Vocal Mix","24oJ33zUPIfFXVfc39g7E6",0.851,0.495,11,-7.125,0,0.0536,0.0207,0.269,0.21,0.618,127.99,593605,4,"edm"
"deadmau5","Random Album Title","I Remember - Vocal Mix","24oJ33zUPIfFXVfc39g7E6",0.851,0.495,11,-7.125,0,0.0536,0.0207,0.269,0.21,0.618,127.99,593605,4,"electro house"
"deadmau5","Random Album Title","I Remember - Vocal Mix","24oJ33zUPIfFXVfc39g7E6",0.851,0.495,11,-7.125,0,0.0536,0.0207,0.269,0.21,0.618,127.99,593605,4,"pop dance"
"deadmau5","Random Album Title","I Remember - Vocal Mix","24oJ33zUPIfFXVfc39g7E6",0.851,0.495,11,-7.125,0,0.0536,0.0207,0.269,0.21,0.618,127.99,593605,4,"progressive house"
"deadmau5","SATRN","SATRN","0NYLmWSEs8L1TkfYzOsnDa",0.475,0.865,5,-6.132,1,0.0508,0.00516,0.909,0.0913,0.0285,127.952,415447,4,"canadian electronic"
"deadmau5","SATRN","SATRN","0NYLmWSEs8L1TkfYzOsnDa",0.475,0.865,5,-6.132,1,0.0508,0.00516,0.909,0.0913,0.0285,127.952,415447,4,"edm"
"deadmau5","SATRN","SATRN","0NYLmWSEs8L1TkfYzOsnDa",0.475,0.865,5,-6.132,1,0.0508,0.00516,0.909,0.0913,0.0285,127.952,415447,4,"electro house"
"deadmau5","SATRN","SATRN","0NYLmWSEs8L1TkfYzOsnDa",0.475,0.865,5,-6.132,1,0.0508,0.00516,0.909,0.0913,0.0285,127.952,415447,4,"pop dance"
"deadmau5","SATRN","SATRN","0NYLmWSEs8L1TkfYzOsnDa",0.475,0.865,5,-6.132,1,0.0508,0.00516,0.909,0.0913,0.0285,127.952,415447,4,"progressive house"
"deadmau5","SATRN / COASTED / FALL (Remixes)","COASTED - Jay Robinson Remix","4qWW8EMF7J4EbQ2VzUCpxG",0.803,0.891,7,-7.041,1,0.059,0.0171,0.943,0.0526,0.0678,124.005,327529,4,"canadian electronic"
"deadmau5","SATRN / COASTED / FALL (Remixes)","COASTED - Jay Robinson Remix","4qWW8EMF7J4EbQ2VzUCpxG",0.803,0.891,7,-7.041,1,0.059,0.0171,0.943,0.0526,0.0678,124.005,327529,4,"edm"
"deadmau5","SATRN / COASTED / FALL (Remixes)","COASTED - Jay Robinson Remix","4qWW8EMF7J4EbQ2VzUCpxG",0.803,0.891,7,-7.041,1,0.059,0.0171,0.943,0.0526,0.0678,124.005,327529,4,"electro house"
"deadmau5","SATRN / COASTED / FALL (Remixes)","COASTED - Jay Robinson Remix","4qWW8EMF7J4EbQ2VzUCpxG",0.803,0.891,7,-7.041,1,0.059,0.0171,0.943,0.0526,0.0678,124.005,327529,4,"pop dance"
"deadmau5","SATRN / COASTED / FALL (Remixes)","COASTED - Jay Robinson Remix","4qWW8EMF7J4EbQ2VzUCpxG",0.803,0.891,7,-7.041,1,0.059,0.0171,0.943,0.0526,0.0678,124.005,327529,4,"progressive house"
"deadmau5","We Are Friends, Vol. 6","bad at titles","6hK0irlXHoN9DeflWvkmKy",0.71,0.639,6,-12.528,1,0.0435,0.103,0.923,0.0426,0.0356,128.021,525000,4,"canadian electronic"
"deadmau5","We Are Friends, Vol. 6","bad at titles","6hK0irlXHoN9DeflWvkmKy",0.71,0.639,6,-12.528,1,0.0435,0.103,0.923,0.0426,0.0356,128.021,525000,4,"edm"
"deadmau5","We Are Friends, Vol. 6","bad at titles","6hK0irlXHoN9DeflWvkmKy",0.71,0.639,6,-12.528,1,0.0435,0.103,0.923,0.0426,0.0356,128.021,525000,4,"electro house"
"deadmau5","We Are Friends, Vol. 6","bad at titles","6hK0irlXHoN9DeflWvkmKy",0.71,0.639,6,-12.528,1,0.0435,0.103,0.923,0.0426,0.0356,128.021,525000,4,"pop dance"
"deadmau5","We Are Friends, Vol. 6","bad at titles","6hK0irlXHoN9DeflWvkmKy",0.71,0.639,6,-12.528,1,0.0435,0.103,0.923,0.0426,0.0356,128.021,525000,4,"progressive house"
"deadmau5","We Are Friends, Vol. 6","Polaris","15Q4tq0gvEelMr40CeBClA",0.114,0.0178,3,-31.477,1,0.0455,0.972,0.906,0.102,0.0769,74.448,208193,4,"canadian electronic"
"deadmau5","We Are Friends, Vol. 6","Polaris","15Q4tq0gvEelMr40CeBClA",0.114,0.0178,3,-31.477,1,0.0455,0.972,0.906,0.102,0.0769,74.448,208193,4,"edm"
"deadmau5","We Are Friends, Vol. 6","Polaris","15Q4tq0gvEelMr40CeBClA",0.114,0.0178,3,-31.477,1,0.0455,0.972,0.906,0.102,0.0769,74.448,208193,4,"electro house"
"deadmau5","We Are Friends, Vol. 6","Polaris","15Q4tq0gvEelMr40CeBClA",0.114,0.0178,3,-31.477,1,0.0455,0.972,0.906,0.102,0.0769,74.448,208193,4,"pop dance"
"deadmau5","We Are Friends, Vol. 6","Polaris","15Q4tq0gvEelMr40CeBClA",0.114,0.0178,3,-31.477,1,0.0455,0.972,0.906,0.102,0.0769,74.448,208193,4,"progressive house"
"DeathCabforCutie","I Dreamt We Spoke Again","I Dreamt We Spoke Again - Louis the Child Remix","2TY2GcWmTmcE6L40jYC9Xv",0.653,0.496,0,-7.746,1,0.323,0.0825,0.0041,0.0725,0.11,118.796,190399,4,"indie pop"
"DeathCabforCutie","I Dreamt We Spoke Again","I Dreamt We Spoke Again - Louis the Child Remix","2TY2GcWmTmcE6L40jYC9Xv",0.653,0.496,0,-7.746,1,0.323,0.0825,0.0041,0.0725,0.11,118.796,190399,4,"indie rock"
"DeathCabforCutie","I Dreamt We Spoke Again","I Dreamt We Spoke Again - Louis the Child Remix","2TY2GcWmTmcE6L40jYC9Xv",0.653,0.496,0,-7.746,1,0.323,0.0825,0.0041,0.0725,0.11,118.796,190399,4,"modern rock"
"DeathCabforCutie","I Dreamt We Spoke Again","I Dreamt We Spoke Again - Louis the Child Remix","2TY2GcWmTmcE6L40jYC9Xv",0.653,0.496,0,-7.746,1,0.323,0.0825,0.0041,0.0725,0.11,118.796,190399,4,"pop rock"
"DeathCabforCutie","I Dreamt We Spoke Again","I Dreamt We Spoke Again - Louis the Child Remix","2TY2GcWmTmcE6L40jYC9Xv",0.653,0.496,0,-7.746,1,0.323,0.0825,0.0041,0.0725,0.11,118.796,190399,4,"washington indie"
"DeathInVegas","Scorpio Rising","Girls","1kqc6U8hVYZhY0gFGQclCz",0.515,0.449,5,-14.468,1,0.0337,0.227,0.0357,0.171,0.792,149.966,198400,4,"alternative dance"
"DeathInVegas","Scorpio Rising","Girls","1kqc6U8hVYZhY0gFGQclCz",0.515,0.449,5,-14.468,1,0.0337,0.227,0.0357,0.171,0.792,149.966,198400,4,"big beat"
"DeathInVegas","Scorpio Rising","Girls","1kqc6U8hVYZhY0gFGQclCz",0.515,0.449,5,-14.468,1,0.0337,0.227,0.0357,0.171,0.792,149.966,198400,4,"electronica"
"DeathInVegas","Scorpio Rising","Girls","1kqc6U8hVYZhY0gFGQclCz",0.515,0.449,5,-14.468,1,0.0337,0.227,0.0357,0.171,0.792,149.966,198400,4,"techno"
"DeathInVegas","Scorpio Rising","Girls","1kqc6U8hVYZhY0gFGQclCz",0.515,0.449,5,-14.468,1,0.0337,0.227,0.0357,0.171,0.792,149.966,198400,4,"trip hop"
"Deathpact","Danger","Danger","1MX19fnaW1OUQoglWTYaOo",0.635,0.772,7,-4.825,1,0.0279,0.216,0,0.285,0.948,119.017,147893,4,"dark clubbing"
"Deathpact","Danger","Danger","1MX19fnaW1OUQoglWTYaOo",0.635,0.772,7,-4.825,1,0.0279,0.216,0,0.285,0.948,119.017,147893,4,"electro house"
"DeepPurple","Machine Head","Lazy - Remastered 2012","6WLcfx5k7piKZWUm1SwFco",0.288,0.579,0,-8.064,1,0.0274,0.294,0.0893,0.559,0.548,168.334,365240,4,"album rock"
"DeepPurple","Machine Head","Lazy - Remastered 2012","6WLcfx5k7piKZWUm1SwFco",0.288,0.579,0,-8.064,1,0.0274,0.294,0.0893,0.559,0.548,168.334,365240,4,"blues rock"
"DeepPurple","Machine Head","Lazy - Remastered 2012","6WLcfx5k7piKZWUm1SwFco",0.288,0.579,0,-8.064,1,0.0274,0.294,0.0893,0.559,0.548,168.334,365240,4,"classic rock"
"DeepPurple","Machine Head","Lazy - Remastered 2012","6WLcfx5k7piKZWUm1SwFco",0.288,0.579,0,-8.064,1,0.0274,0.294,0.0893,0.559,0.548,168.334,365240,4,"hard rock"
"DeepPurple","Machine Head","Lazy - Remastered 2012","6WLcfx5k7piKZWUm1SwFco",0.288,0.579,0,-8.064,1,0.0274,0.294,0.0893,0.559,0.548,168.334,365240,4,"metal"
"DeepPurple","Machine Head","Lazy - Remastered 2012","6WLcfx5k7piKZWUm1SwFco",0.288,0.579,0,-8.064,1,0.0274,0.294,0.0893,0.559,0.548,168.334,365240,4,"psychedelic rock"
"DeepPurple","Machine Head","Lazy - Remastered 2012","6WLcfx5k7piKZWUm1SwFco",0.288,0.579,0,-8.064,1,0.0274,0.294,0.0893,0.559,0.548,168.334,365240,4,"rock"
"Degiheugi","Bagatelle","Stay in Your Lane","3pu7IY6ODejFwx3WWF6567",0.495,0.821,5,-9.051,1,0.0407,0.000738,8.84e-05,0.3,0.626,92.022,227115,4,"hip-hop experimental"
"Degiheugi","Bagatelle","Stay in Your Lane","3pu7IY6ODejFwx3WWF6567",0.495,0.821,5,-9.051,1,0.0407,0.000738,8.84e-05,0.3,0.626,92.022,227115,4,"nu jazz"
"DeJeugdVanTegenwoordig","Anders (Different)","Let The Tits Out","3QRFJJ4ZBwaSSR5ozuT11Q",0.949,0.663,3,-8.277,0,0.0504,0.00223,0.000722,0.0918,0.757,130.011,218053,4,"Unknown"
"DelinquentHabits","Merry Go Round","Return Of The Tres","4XYsx8ga3fGwEFOOcauPZC",0.725,0.8,1,-6.829,0,0.111,9.12e-05,0.00271,0.0951,0.471,100.609,254640,4,"chicano rap"
"DelinquentHabits","Merry Go Round","Return Of The Tres","4XYsx8ga3fGwEFOOcauPZC",0.725,0.8,1,-6.829,0,0.111,9.12e-05,0.00271,0.0951,0.471,100.609,254640,4,"gangster rap"
"DelinquentHabits","Merry Go Round","Return Of The Tres","4XYsx8ga3fGwEFOOcauPZC",0.725,0.8,1,-6.829,0,0.111,9.12e-05,0.00271,0.0951,0.471,100.609,254640,4,"hardcore hip hop"
"DemobHappy","Autoportrait","Autoportrait","2kC94cyBzDlrnfJKEikMVh",0.567,0.964,7,-6.093,1,0.0648,0.00061,0.000296,0.238,0.792,148.993,202600,4,"brighton indie"
"DemobHappy","Autoportrait","Autoportrait","2kC94cyBzDlrnfJKEikMVh",0.567,0.964,7,-6.093,1,0.0648,0.00061,0.000296,0.238,0.792,148.993,202600,4,"modern alternative rock"
"DemobHappy","Autoportrait","Autoportrait","2kC94cyBzDlrnfJKEikMVh",0.567,0.964,7,-6.093,1,0.0648,0.00061,0.000296,0.238,0.792,148.993,202600,4,"modern rock"
"DemobHappy","Autoportrait","Autoportrait","2kC94cyBzDlrnfJKEikMVh",0.567,0.964,7,-6.093,1,0.0648,0.00061,0.000296,0.238,0.792,148.993,202600,4,"newcastle indie"
"DenzelCurry","Bulls on Parade (triple j Like A Version)","Bulls on Parade (triple j Like A Version)","5MybjTfYBllawRD4ZvAR9Q",0.228,0.919,10,-7.953,1,0.317,0.000491,3.24e-05,0.0878,0.696,176.192,269686,4,"dark trap"
"DenzelCurry","Bulls on Parade (triple j Like A Version)","Bulls on Parade (triple j Like A Version)","5MybjTfYBllawRD4ZvAR9Q",0.228,0.919,10,-7.953,1,0.317,0.000491,3.24e-05,0.0878,0.696,176.192,269686,4,"drill"
"DenzelCurry","Bulls on Parade (triple j Like A Version)","Bulls on Parade (triple j Like A Version)","5MybjTfYBllawRD4ZvAR9Q",0.228,0.919,10,-7.953,1,0.317,0.000491,3.24e-05,0.0878,0.696,176.192,269686,4,"hip hop"
"DenzelCurry","Bulls on Parade (triple j Like A Version)","Bulls on Parade (triple j Like A Version)","5MybjTfYBllawRD4ZvAR9Q",0.228,0.919,10,-7.953,1,0.317,0.000491,3.24e-05,0.0878,0.696,176.192,269686,4,"miami hip hop"
"DenzelCurry","Bulls on Parade (triple j Like A Version)","Bulls on Parade (triple j Like A Version)","5MybjTfYBllawRD4ZvAR9Q",0.228,0.919,10,-7.953,1,0.317,0.000491,3.24e-05,0.0878,0.696,176.192,269686,4,"rap"
"DenzelCurry","Bulls on Parade (triple j Like A Version)","Bulls on Parade (triple j Like A Version)","5MybjTfYBllawRD4ZvAR9Q",0.228,0.919,10,-7.953,1,0.317,0.000491,3.24e-05,0.0878,0.696,176.192,269686,4,"trap"
"DenzelCurry","Bulls on Parade (triple j Like A Version)","Bulls on Parade (triple j Like A Version)","5MybjTfYBllawRD4ZvAR9Q",0.228,0.919,10,-7.953,1,0.317,0.000491,3.24e-05,0.0878,0.696,176.192,269686,4,"underground hip hop"
"Deorro","Keep It Goin'","Keep It Goin","4lZt09FVnEaSL3VgkPyOBv",0.833,0.918,0,-5.601,1,0.0914,0.137,0.0698,0.239,0.481,124.993,175000,4,"dance pop"
"Deorro","Keep It Goin'","Keep It Goin","4lZt09FVnEaSL3VgkPyOBv",0.833,0.918,0,-5.601,1,0.0914,0.137,0.0698,0.239,0.481,124.993,175000,4,"edm"
"Deorro","Keep It Goin'","Keep It Goin","4lZt09FVnEaSL3VgkPyOBv",0.833,0.918,0,-5.601,1,0.0914,0.137,0.0698,0.239,0.481,124.993,175000,4,"electro house"
"Deorro","Keep It Goin'","Keep It Goin","4lZt09FVnEaSL3VgkPyOBv",0.833,0.918,0,-5.601,1,0.0914,0.137,0.0698,0.239,0.481,124.993,175000,4,"melbourne bounce"
"Deorro","Keep It Goin'","Keep It Goin","4lZt09FVnEaSL3VgkPyOBv",0.833,0.918,0,-5.601,1,0.0914,0.137,0.0698,0.239,0.481,124.993,175000,4,"melbourne bounce international"
"Deorro","Keep It Goin'","Keep It Goin","4lZt09FVnEaSL3VgkPyOBv",0.833,0.918,0,-5.601,1,0.0914,0.137,0.0698,0.239,0.481,124.993,175000,4,"pop dance"
"Deorro","Keep It Goin'","Keep It Goin","4lZt09FVnEaSL3VgkPyOBv",0.833,0.918,0,-5.601,1,0.0914,0.137,0.0698,0.239,0.481,124.993,175000,4,"progressive electro house"
"Deorro","Keep It Goin'","Keep It Goin","4lZt09FVnEaSL3VgkPyOBv",0.833,0.918,0,-5.601,1,0.0914,0.137,0.0698,0.239,0.481,124.993,175000,4,"tropical house"
"Dero","Rave is Rave (Robbie Rivera Remix)","Rave Is Rave - Robbie Rivera Remix","5CK1UInGHGJwQCv9EvGNNe",0.657,0.988,1,-7.427,1,0.0488,0.00473,0.8,0.326,0.705,124.98,173774,4,"folk-pop"
"Dero","Rave is Rave (Robbie Rivera Remix)","Rave Is Rave - Robbie Rivera Remix","5CK1UInGHGJwQCv9EvGNNe",0.657,0.988,1,-7.427,1,0.0488,0.00473,0.8,0.326,0.705,124.98,173774,4,"irish pop"
"Dero","Rave is Rave (Robbie Rivera Remix)","Rave Is Rave - Robbie Rivera Remix","5CK1UInGHGJwQCv9EvGNNe",0.657,0.988,1,-7.427,1,0.0488,0.00473,0.8,0.326,0.705,124.98,173774,4,"pop"
"DesRocs","Let the Vultures In","Let Me Live / Let Me Die","481idAnpIOHEjR4YPsbA0y",0.51,0.759,9,-4.854,1,0.101,0.034,0,0.077,0.237,91.123,207142,4,"modern alternative rock"
"DesRocs","Let the Vultures In","Let Me Live / Let Me Die","481idAnpIOHEjR4YPsbA0y",0.51,0.759,9,-4.854,1,0.101,0.034,0,0.077,0.237,91.123,207142,4,"modern blues rock"
"DesRocs","Let the Vultures In","Let Me Live / Let Me Die","481idAnpIOHEjR4YPsbA0y",0.51,0.759,9,-4.854,1,0.101,0.034,0,0.077,0.237,91.123,207142,4,"modern rock"
"DesRocs","Let the Vultures In","Let Me Live / Let Me Die","481idAnpIOHEjR4YPsbA0y",0.51,0.759,9,-4.854,1,0.101,0.034,0,0.077,0.237,91.123,207142,4,"rebel blues"
"DesRocs","Let the Vultures In","Let Me Live / Let Me Die","481idAnpIOHEjR4YPsbA0y",0.51,0.759,9,-4.854,1,0.101,0.034,0,0.077,0.237,91.123,207142,4,"rock"
"Destructo","Renegade","Catching Plays (feat. Pusha T & Starrah)","52YOe0MUTK6tyoUrzqDhMM",0.87,0.608,11,-5.862,1,0.206,0.00268,8.18e-05,0.0482,0.607,127.98,272091,4,"bass house"
"Destructo","Renegade","Catching Plays (feat. Pusha T & Starrah)","52YOe0MUTK6tyoUrzqDhMM",0.87,0.608,11,-5.862,1,0.206,0.00268,8.18e-05,0.0482,0.607,127.98,272091,4,"edm"
"Destructo","Renegade","Catching Plays (feat. Pusha T & Starrah)","52YOe0MUTK6tyoUrzqDhMM",0.87,0.608,11,-5.862,1,0.206,0.00268,8.18e-05,0.0482,0.607,127.98,272091,4,"electro house"
"Destructo","Renegade","Catching Plays (feat. Pusha T & Starrah)","52YOe0MUTK6tyoUrzqDhMM",0.87,0.608,11,-5.862,1,0.206,0.00268,8.18e-05,0.0482,0.607,127.98,272091,4,"electronic trap"
